y_true,y_prob
0,9.324809925707038e-10
0,1.1920156808792691e-07
0,2.154612356144788e-07
0,8.87597187447242e-08
0,1.6767193759331532e-09
0,4.1812698562061e-08
0,2.0050717203159115e-07
0,3.343720783905681e-09
0,3.3404030380762957e-06
0,2.1195222546725675e-08
0,1.1552656581984042e-07
0,7.721905034846123e-11
0,2.740162834319025e-10
0,3.107714393839499e-10
0,7.331055413073391e-10
0,1.1447893444144209e-09
0,2.53544162280559e-06
0,4.95811235237237e-11
0,6.654183753616913e-07
0,9.932029337565393e-10
0,7.29724962360383e-08
0,9.985795708745108e-09
0,1.4471558996916283e-10
0,5.877432568141841e-10
0,6.597796856742256e-10
0,2.376837003132161e-08
0,1.3226525550033363e-07
0,2.040473258386988e-07
0,1.427410854120597e-08
0,3.7076032443181896e-10
0,3.605328348325472e-07
0,9.425781622965364e-08
0,6.138869000084422e-08
0,2.115778557439976e-06
0,7.763737706319908e-10
0,3.347762338899989e-08
0,4.626418275007896e-08
0,4.499080330271258e-08
0,4.8023880497782835e-09
0,4.061894804671576e-07
0,5.21731950522677e-09
0,2.2814538426405858e-07
0,0.0008094439334723271
0,1.5493943027661082e-09
0,4.1624042831683674e-08
0,0.0012166018970496428
0,3.192463231874043e-09
0,6.424146993240355e-09
0,1.4606936357539952e-09
0,1.3892598613704082e-08
0,4.8170355676728014e-09
0,4.506303705431557e-08
0,8.80378630994203e-08
0,0.0005021309333053492
0,2.4260931106667498e-06
1,0.09299350703170117
